@type,name,identifier,url,image,startDate,endDate,location/name,location/identifier,location/url,location/address/streetAddress,location/address/addressLocality,location/address/postalCode,location/address/addressCountry/identifier,location/address/addressCountry/name,location/address/x-timezone,location/geo/latitude,location/geo/longitude
Festival,Rhythm and Vines,jambase:12729354,https://www.jambase.com/festival/rhythm-and-vines-2024,https://www.jambase.com/wp-content/uploads/2019/11/rhythmvines2019-1480x832.jpg,2024-12-29,2024-12-31,Waiohika Estate,jambase:6091273,https://www.jambase.com/venue/waiohika-estate,75 Waimata Valley Rd,Gisborne,4071,,,NZ,Pacific/Auckland,
Festival,Northern Bass,jambase:12579856,https://www.jambase.com/festival/northern-bass-2024,https://www.jambase.com/wp-content/uploads/2021/02/northern-bass-festival-2021-featured-1480x832.jpg,2024-12-29,2024-12-31,Northern Bass Festival Grounds,jambase:6086793,https://www.jambase.com/venue/northern-bass-festival-grounds,420 Settlement Rd,Mangawhai,0573,,,NZ,Pacific/Auckland,
Festival,NEON Countdown,jambase:12975935,https://www.jambase.com/festival/neon-countdown-2024,https://www.jambase.com/wp-content/uploads/2022/10/neon-countdown-2022-1480x832.jpg,2024-12-30,2024-12-31,Wonder World Extreme Park,jambase:9397156,https://www.jambase.com/venue/wonder-world-extreme-park,41 Kanchanaphisek Road,Bangkok,10230,,,TH,Asia/Bangkok,
Festival,Decadence Colorado,jambase:12865255,https://www.jambase.com/festival/decadence-colorado-2024,https://www.jambase.com/wp-content/uploads/2024/09/decadence-nyc-2024-featured-e1727371890980-1480x832.jpg,2024-12-30,2024-12-31,Colorado Convention Center,jambase:366797,https://www.jambase.com/venue/colorado-convention-center,700 14th Street,Denver,80202,US-CO,Colorado,US,America/Denver,8
Festival,Decadence Arizona,jambase:12649922,https://www.jambase.com/festival/decadence-arizona-2024,https://www.jambase.com/wp-content/uploads/2022/08/screen-shot-2022-08-21-at-11-01-15-am-e1661094134270-1480x832.png,2024-12-30,2024-12-31,Phoenix Raceway,jambase:333499,https://www.jambase.com/venue/phoenix-raceway,7602 Jimmie Johnson Dr,Avondale,85323,US-AZ,Arizona,US,America/Phoenix,19
Festival,Sola Luna,jambase:12707186,https://www.jambase.com/festival/sola-luna-2024,https://www.jambase.com/wp-content/uploads/2024/08/451298367_786307617000733_1998183171884746704_n-e1724519611256-1480x832.png,2024-12-30,2025-01-03,Thong Not Bay,jambase:12707188,https://www.jambase.com/venue/thong-not-bay, Khanom District,Thong Nian,80210,,,TH,Asia/Bangkok,
Festival,Rhythm and Alps,jambase:12729712,https://www.jambase.com/festival/rhythm-and-alps-2024,https://www.jambase.com/wp-content/uploads/2024/08/456141906_1032741111551690_1282750524074085625_n-e1724951971587-1480x832.jpg,2024-12-30,2024-12-31,Robrosa Station,jambase:6086893,https://www.jambase.com/venue/robrosa-station,Cardrona Valley Road,Wanaka,9382,,,NZ,Pacific/Auckland,
Festival,To the Future NYE,jambase:13332625,https://www.jambase.com/festival/to-the-future-nye-2024,https://www.jambase.com/wp-content/uploads/2024/11/to-the-future-nye-2024-featured-e1731693850957-1480x832.jpg,2024-12-30,2024-12-31,Tennessee State Fairgrounds,jambase:71841,https://www.jambase.com/venue/tennessee-state-fairgrounds,625 Smith Ave,Nashville,37203,US-TN,Tennessee,US,America/Chicago,9
Festival,Radiance NYE,jambase:12852644,https://www.jambase.com/festival/radiance-nye-2024,https://www.jambase.com/wp-content/uploads/2023/12/radiance-nye-2023-featured-1480x832.jpg,2024-12-30,2024-12-31,Lake County Fairgrounds,jambase:65977,https://www.jambase.com/venue/lake-county-fairgrounds-grayslake-il-us,1060 E Peterson Rd,Grayslake,60030,US-IL,Illinois,US,America/Chicago,2
Festival,AUM New Year’s Festival,jambase:12878689,https://www.jambase.com/festival/aum-new-years-festival-2024,https://www.jambase.com/wp-content/uploads/2023/09/screenshot-2023-09-28-at-3-49-45-pm-e1695930733340-1480x832.png,2024-12-30,2025-01-02,AUM Festival – Main Camp Ground,jambase:12878832,https://www.jambase.com/venue/aum-festival-main-camp-ground,320 Wilson Road,South Head,0874,,,NZ,Pacific/Auckland,
Festival,Beneath the Baobobs,jambase:12783250,https://www.jambase.com/festival/beneath-the-baobobs-2024,https://www.jambase.com/wp-content/uploads/2024/09/0605137_0-e1726083726582-1480x832.jpg,2024-12-30,2025-01-01,Beneath the Baobabs,jambase:5382769,https://www.jambase.com/venue/beneath-the-baobabs, Mtwapa-Kilifi near Naivas Supermarket,Kilifi,80108,,,KE,Africa/Nairobi,
Festival,Countdown SoCal,jambase:11987370,https://www.jambase.com/festival/countdown-socal-2024,https://www.jambase.com/wp-content/uploads/2024/04/countdown-socal-2024-featured-e1712675907688-1480x832.jpg,2024-12-31,2024-12-31,NOS Events Center,jambase:369199,https://www.jambase.com/venue/nos-events-center,689 S E St,San Bernardino,92408,US-CA,California,US,America/Los_Angeles,3
Festival,Forever Midnight Los Angeles,jambase:12700427,https://www.jambase.com/festival/forever-midnight-los-angeles-2024,https://www.jambase.com/wp-content/uploads/2024/08/forever-midnight-2024-featured-e1724345826420-1480x832.jpg,2024-12-31,2024-12-31,Los Angeles Convention Center,jambase:332051,https://www.jambase.com/venue/los-angeles-convention-center,1201 South Figueroa Street,Los Angeles,90015,US-CA,California,US,America/Los_Angeles,3
Festival,Wildlands Brisbane,jambase:12783283,https://www.jambase.com/festival/wildlands-brisbane-2024,https://www.jambase.com/wp-content/uploads/2024/09/455183088_1071305407694172_8277122144053982753_n-e1726084041120-1480x832.png,2024-12-31,2024-12-31,Brisbane Showgrounds,jambase:2835336,https://www.jambase.com/venue/brisbane-showgrounds,600 Gregory Terrace,Brisbane,4006,AU-QLD,Queensland,AU,Australia/Brisbane,
Festival,Proper NYE/NYD,jambase:12659658,https://www.jambase.com/festival/proper-nye-nyd-2024,https://www.jambase.com/wp-content/uploads/2022/09/proper-nye-nyd-2022-1480x832.jpg,2024-12-31,2025-01-01,Petco Park,jambase:64579,https://www.jambase.com/venue/petco-park,100 Park Blvd,San Diego,92101,US-CA,California,US,America/Los_Angeles,20
Festival,Fresh Start,jambase:12681388,https://www.jambase.com/festival/fresh-start-2024,https://www.jambase.com/wp-content/uploads/2024/08/fresh-start-2024-featured-e1724165423772-1480x832.png,2024-12-31,2025-01-01,The Midway,jambase:1490545,https://www.jambase.com/venue/the-midway,900 Marin St,San Francisco,94124,US-CA,California,US,America/Los_Angeles,4
Festival,Together as One,jambase:12655124,https://www.jambase.com/festival/together-as-one-2024,https://www.jambase.com/wp-content/uploads/2024/08/together-as-one-2024-featured-e1723577694216-1480x832.jpg,2024-12-31,2024-12-31,WAMU Theater,jambase:65080,https://www.jambase.com/venue/wamu-theater,800 Occidental Ave. S.,Seattle,98134,US-WA,Washington,US,America/Los_Angeles,12
Festival,Alcazar NYE,jambase:13292823,https://www.jambase.com/festival/alcazar-nye-2024,https://www.jambase.com/wp-content/uploads/2024/11/alcazar-nye-2025-featured-e1731071559485-1480x832.png,2024-12-31,2024-12-31,Cape Town High School,jambase:9521743,https://www.jambase.com/venue/cape-town-high-school,96 Hatfield Street,Cape Town,8001,,,ZA,Africa/Johannesburg,
Festival,Reveillon Festival,jambase:13381983,https://www.jambase.com/festival/reveillon-festival-2024,https://www.jambase.com/wp-content/uploads/2024/11/reveilion-festival-2024-featured-e1732720649692-1480x832.jpg,2024-12-31,2025-01-01,Santa Helena Eventos e Lazer,jambase:6946031,https://www.jambase.com/venue/santa-helena-eventos-e-lazer,Estrada do Saboo s/n,Mairiporã,,,,BR,America/Sao_Paulo,
Festival,Bassfest NYE,jambase:13376958,https://www.jambase.com/festival/bassfest-nye-2024,https://www.jambase.com/wp-content/uploads/2024/11/bassfest-nye-2024-featured-e1732625386715-1480x832.jpg,2024-12-31,2024-12-31,Magna Centre,jambase:426397,https://www.jambase.com/venue/magna-centre,Sheffield Road,Rotherham,S60 1DX,,,GB,Europe/London,
Festival,NYE at North Gong,jambase:13381850,https://www.jambase.com/festival/nye-at-north-gong-2024,https://www.jambase.com/wp-content/uploads/2024/11/nye-at-north-gong-2024-featured-e1732720058696-1480x832.jpg,2024-12-31,2024-12-31,North Wollongong Hotel,jambase:9483096,https://www.jambase.com/venue/north-wollongong-hotel,3 Flinders Street,North Wollongong,2500,AU-NSW,New South Wales,AU,Australia/Sydney,
Festival,El Ganzo NYE,jambase:13289890,https://www.jambase.com/festival/el-ganzo-nye-2024,https://www.jambase.com/wp-content/uploads/2024/11/el-ganzo-2024-featured-e1730983864530-1480x832.jpg,2024-12-31,2024-12-31,Hotel El Ganzo,jambase:11641289,https://www.jambase.com/venue/hotel-el-ganzo-san-jose-del-cabo-mx,s/n Boulevard Tiburon,San José del Cabo,23403,,,MX,America/Mazatlan,
Festival,Freedom Time,jambase:13105489,https://www.jambase.com/festival/freedom-time-2024,https://www.jambase.com/wp-content/uploads/2019/10/freedometime2019-1480x832.jpg,2024-12-31,2024-12-31,Supreme Court Gardens,jambase:426744,https://www.jambase.com/venue/supreme-court-gardens,2 Barrack Street,Perth,6000,AU-WA,Western Australia,AU,Australia/Perth,
Festival,Highlife Festival,jambase:13042586,https://www.jambase.com/festival/highlife-festival-2024,https://www.jambase.com/wp-content/uploads/2022/10/highlife-festival-2022-1480x832.jpg,2024-12-31,2024-12-31,Ascension Wine Estate,jambase:6084516,https://www.jambase.com/venue/ascension-wine-estate,480 Matakana Rd,Matakana,0985,,,NZ,Pacific/Auckland,
Festival,Field Day Sydney,jambase:12992901,https://www.jambase.com/festival/field-day-sydney-2025,https://www.jambase.com/wp-content/uploads/2024/10/field-day-sydney-2025-featured-e1729091869963-1480x832.jpg,2025-01-01,2025-01-01,The Domain [Sydney],jambase:192953,https://www.jambase.com/venue/the-domain-sydney,Mrs Macquaries Road,Sydney,NSW 2000,AU-NSW,New South Wales,AU,Australia/Sydney,
Festival,No One But Us Perth,jambase:12963672,https://www.jambase.com/festival/no-one-but-us-perth-2025,https://www.jambase.com/wp-content/uploads/2024/10/456472178_468719046036927_4673008794274090408_n-e1728673212213-1480x832.jpg,2025-01-01,2025-01-01,Langley Park,jambase:2002093,https://www.jambase.com/venue/langley-park,Corner of Plain St & Hay Street,Perth ,6000,AU-WA,Western Australia,AU,Australia/Perth,
Festival,NYD Foam Party,jambase:12774570,https://www.jambase.com/festival/nyd-foam-party-2025,https://www.jambase.com/wp-content/uploads/2024/09/nyd-foam-party-2024-featured-e1725995340767-1480x832.jpg,2025-01-01,2025-01-01,Eatons Hill Hotel,jambase:673751,https://www.jambase.com/venue/eatons-hill-hotel,646 South Pine Road,Eatons Hill,4037,AU-QLD,Queensland,AU,Australia/Brisbane,
Festival,Let Them Eat Cake NYD,jambase:12837256,https://www.jambase.com/festival/let-them-eat-cake-nyd-2025,https://www.jambase.com/wp-content/uploads/2024/09/ltecnyd-2025-featured-e1727093252778-1480x832.jpg,2025-01-01,2025-01-01,Werribee Mansion,jambase:6026975,https://www.jambase.com/venue/werribee-mansion,320 K Road,Werribee South,3030,AU-VIC,Victoria,AU,Australia/Melbourne,
Festival,Jekyll Island Bluegrass Festival,jambase:12593706,https://www.jambase.com/festival/jekyll-island-bluegrass-festival-2025,https://www.jambase.com/wp-content/uploads/2024/07/jekyll-island-bluegrass-festival-2025-featured-e1722353934596-1480x832.png,2025-01-02,2025-01-04,Jekyll Island Convention Center,jambase:64833,https://www.jambase.com/venue/jekyll-island-convention-center,75 Beachview Dr N,Jekyll Island,31527,US-GA,Georgia,US,America/New_York,55
Festival,Rockaway Beach,jambase:12595222,https://www.jambase.com/festival/rockaway-beach-2025,https://www.jambase.com/wp-content/uploads/2024/07/rockaway-beach-2024-featured-e1722358108477-1480x832.png,2025-01-03,2025-01-05,Butlin’s Bognor Regis,jambase:6344691,https://www.jambase.com/venue/butlins-bognor-regis,Upper Bognor Rd,Bognor Regis,PO21 1JJ,,,GB,Europe/London,
Festival,Out of the Blue Festival,jambase:12822950,https://www.jambase.com/festival/out-of-the-blue-festival-2025,https://www.jambase.com/wp-content/uploads/2024/09/out-of-the-blue-2025-featured-1480x832.jpg,2025-01-04,2025-01-07,Moon Palace Golf & Spa Resort,jambase:422485,https://www.jambase.com/venue/moon-palace-golf-spa-resort,Cancún - Chetumal Km 340,Cancún,77500,,,MX,America/Mexico_City,
Festival,Wildlands Perth,jambase:12783315,https://www.jambase.com/festival/wildlands-perth-2025,https://www.jambase.com/wp-content/uploads/2024/09/455183088_1071305407694172_8277122144053982753_n-e1726084041120-1480x832.png,2025-01-04,2025-01-04,HBF Arena,jambase:5827889,https://www.jambase.com/venue/hbf-arena,Kennedya Way,Joondalup,6027,AU-WA,Western Australia,AU,Australia/Perth,
Festival,rockin’ on sonic,jambase:12761718,https://www.jambase.com/festival/rockin-on-sonic-2025,https://www.jambase.com/wp-content/uploads/2024/09/screenshot-2024-09-06-at-4-29-00pm-e1725654615369-1480x832.png,2025-01-04,2025-01-05,Makuhari Messe International Exhibition Hall 1-8,jambase:9785570,https://www.jambase.com/venue/makuhari-messe-international-exhibition-hall-1-8,2 Chome−1 Nakase,Chiba,261-0023,,,JP,Asia/Tokyo,
Festival,ABODE On The Snow,jambase:12415870,https://www.jambase.com/festival/abode-on-the-snow-2025,https://www.jambase.com/wp-content/uploads/2023/10/abode-on-the-snow-2024-featured-e1696864215218-1480x832.png,2025-01-04,2025-01-11,Val Thorens,jambase:7893254,https://www.jambase.com/venue/val-thorens,Val Thorens,Val Thorens,73440,,,FR,Europe/Paris,
Festival,Wildlands Adelaide,jambase:12783582,https://www.jambase.com/festival/wildlands-adelaide-2025,https://www.jambase.com/wp-content/uploads/2024/09/455183088_1071305407694172_8277122144053982753_n-e1726084041120-1480x832.png,2025-01-05,2025-01-05,Ellis Park,jambase:9026626,https://www.jambase.com/venue/ellis-park-adelaide,587 West Terrace,Adelaide,5000,AU-SA,South Australia,AU,Australia/Adelaide,
Festival,The Big Easy Cruise,jambase:11495057,https://www.jambase.com/festival/the-big-easy-cruise-2025,https://www.jambase.com/wp-content/uploads/2022/11/screen-shot-2022-11-30-at-10-12-08-am-e1669821211267-1480x832.png,2025-01-05,2025-01-12,Port Everglades Cruise Port,jambase:2885137,https://www.jambase.com/venue/port-everglades-cruise-port,1850 Eller Drive,Fort Lauderdale,33316,US-FL,Florida,US,America/New_York,34
Festival,The MusicFest at Steamboat,jambase:13043098,https://www.jambase.com/festival/the-musicfest-at-steamboat-2025,https://www.jambase.com/wp-content/uploads/2022/08/the-music-fest-2022-1480x832.jpg,2025-01-07,2025-01-10,Steamboat Ski Resort,jambase:63970,https://www.jambase.com/venue/steamboat-ski-resort-steamboat-springs-co-us,1847 Ski Time Square Dr,Steamboat Springs,80487,US-CO,Colorado,US,America/Denver,8
Festival,Juicy Fest Christchurch,jambase:12593318,https://www.jambase.com/festival/juicy-fest-christchurch-2025,https://www.jambase.com/wp-content/uploads/2024/07/juicy-fest-2025-featured-e1722348568760-1480x832.jpg,2025-01-08,2025-01-08,Queen Elizabeth II Park,jambase:9478702,https://www.jambase.com/venue/queen-elizabeth-ii-park,193 Travis Road,Christchurch,8083,,,NZ,Pacific/Auckland,
Festival,The BPM Festival: Costa Rica,jambase:12816248,https://www.jambase.com/festival/the-bpm-festival-costa-rica-2025,https://www.jambase.com/wp-content/uploads/2024/09/452141814_915114933989841_4060891149773385595_n-e1726603158551-1480x832.jpg,2025-01-08,2025-01-12,Playa Avellana,jambase:12816254,https://www.jambase.com/venue/playa-avellana,Playa Avellana ,Tamarindo,50309,,,CR,America/Costa_Rica,
Festival,Trotamundo,jambase:13043325,https://www.jambase.com/festival/trotamundo-2025,https://www.jambase.com/wp-content/uploads/2023/11/348965645_270313048739659_5281355496777478504_n-e1700596812262-1480x832.jpg,2025-01-09,2025-01-13,Lost Beach Club,jambase:11318879,https://www.jambase.com/venue/lost-beach-club,C. de los Cockteles,Montanita,,,,EC,America/Guayaquil,
Festival,Dead Ahead,jambase:12670420,https://www.jambase.com/festival/dead-ahead-2025,https://www.jambase.com/wp-content/uploads/2024/08/dead-ahead-2025-featured-1480x832.jpg,2025-01-09,2025-01-13,Moon Palace Golf & Spa Resort,jambase:422485,https://www.jambase.com/venue/moon-palace-golf-spa-resort,Cancún - Chetumal Km 340,Cancún,77500,,,MX,America/Mexico_City,
Festival,Back To The Island,jambase:12774349,https://www.jambase.com/festival/back-to-the-island-2025,https://www.jambase.com/wp-content/uploads/2024/09/back-to-the-island-2025-featured-e1725994623127-1480x832.jpg,2025-01-09,2025-01-13,Jewel Paradise Cove Resort,jambase:72445,https://www.jambase.com/venue/jewel-paradise-cove-resort,Silver Spray,Runaway Bay,JMCAN20,,,JM,America/Jamaica,
Festival,Juicy Fest Wellington,jambase:12942255,https://www.jambase.com/festival/juicy-fest-wellington-2025,https://www.jambase.com/wp-content/uploads/2024/07/juicy-fest-2025-featured-e1722348568760-1480x832.jpg,2025-01-10,2025-01-10,Hutt Recreation Ground,jambase:6040580,https://www.jambase.com/venue/hutt-recreation-ground,Bellevue Rd,Wellington,5010,,,NZ,Pacific/Auckland,
Festival,Golden Lights,jambase:12791605,https://www.jambase.com/festival/golden-lights-2025,https://www.jambase.com/wp-content/uploads/2021/11/golden-lights-2022-featured-new-1480x832.jpg,2025-01-10,2025-01-10,The Trusts Arena,jambase:2784791,https://www.jambase.com/venue/the-trusts-arena,65-67 Central Park Dr,Auckland,610,,,NZ,Pacific/Auckland,
Festival,Garosnow Les Angles,jambase:13382592,https://www.jambase.com/festival/garosnow-les-angles-2025,https://www.jambase.com/wp-content/uploads/2023/11/garosnow-los-angeles-2024-featured-e1699536061326-1480x832.png,2025-01-10,2025-01-12,The Angles Village Station,jambase:4874005,https://www.jambase.com/venue/the-angles-village-station,Gare Télécabines,Les Angles,,,,FR,Europe/Paris,
Festival,Juicy Fest Auckland,jambase:12593339,https://www.jambase.com/festival/juicy-fest-auckland-2025,https://www.jambase.com/wp-content/uploads/2024/07/juicy-fest-2025-featured-e1722348568760-1480x832.jpg,2025-01-11,2025-01-11,ASB Showgrounds,jambase:6154524,https://www.jambase.com/venue/asb-showgrounds,217 Green Lane West,Auckland,1051,,,NZ,Pacific/Auckland,
Festival,iHeartRadio ALTer EGO,jambase:12993567,https://www.jambase.com/festival/iheartradio-alter-ego-2025,https://www.jambase.com/wp-content/uploads/2024/10/iheartradio-alter-ego-2025-featured-1480x832.jpg,2025-01-11,2025-01-11,Kia Forum,jambase:66847,https://www.jambase.com/venue/kia-forum,3900 W. Manchester Blvd.,Inglewood,90305,US-CA,California,US,America/Los_Angeles,3
